source,dest,payment,installments,partners,date,source_name,dest_name
82,90,4270.42,12722,2,2019-02-13,Node 82,Node 90
23,2,1061.11,48,87,2019-02-14,Node 23,Node 2
44,11,8981.98,1569,63,2019-02-15,Node 44,Node 11
90,15,9044.02,1022,81,2019-02-16,Node 90,Node 15
46,31,1203.01,9409,85,2019-02-17,Node 46,Node 31
39,37,7331.08,867,39,2019-02-18,Node 39,Node 37
80,82,5283.69,179,48,2019-02-19,Node 80,Node 82
83,29,281.91,3708,24,2019-02-20,Node 83,Node 29
87,16,2243.67,2821,6,2019-02-21,Node 87,Node 16
10,71,8351.22,7571,51,2019-02-22,Node 10,Node 71
79,2,9615.72,649,18,2019-02-23,Node 79,Node 2
64,93,2508.06,8402,72,2019-02-24,Node 64,Node 93
15,27,8480.98,7577,73,2019-02-25,Node 15,Node 27
39,48,9561.2,3367,93,2019-02-26,Node 39,Node 48
47,38,5184.03,3655,30,2019-02-27,Node 47,Node 38
49,28,2476.93,0,71,2019-02-28,Node 49,Node 28
37,80,6715.8,3015,97,2019-03-01,Node 37,Node 80
88,81,2433.06,7966,15,2019-03-02,Node 88,Node 81
92,69,6390.28,7156,25,2019-03-03,Node 92,Node 69
11,86,1182.38,6101,82,2019-03-04,Node 11,Node 86
93,39,4197.03,5494,57,2019-03-05,Node 93,Node 39
63,70,573.43,925,92,2019-03-06,Node 63,Node 70
31,25,5694.44,5270,88,2019-03-07,Node 31,Node 25
69,96,8021.45,5870,3,2019-03-08,Node 69,Node 96
77,72,2854.37,2426,47,2019-03-09,Node 77,Node 72
77,30,4878.12,3557,4,2019-03-10,Node 77,Node 30
22,83,8598.45,4547,56,2019-03-11,Node 22,Node 83
23,45,5352.74,2594,28,2019-03-12,Node 23,Node 45
98,81,9118.51,4613,63,2019-03-13,Node 98,Node 81
63,33,8246.69,1597,40,2019-03-14,Node 63,Node 33
41,26,2120.78,4303,44,2019-03-15,Node 41,Node 26
14,33,6089.25,1793,79,2019-03-16,Node 14,Node 33
63,86,2892.26,1104,42,2019-03-17,Node 63,Node 86
32,63,3163.59,1269,65,2019-03-18,Node 32,Node 63
77,78,9390.02,3757,52,2019-03-19,Node 77,Node 78
18,98,8518.57,0,13,2019-03-20,Node 18,Node 98
61,21,8680.67,1527,68,2019-03-21,Node 61,Node 21
76,98,2807.41,2242,39,2019-03-22,Node 76,Node 98
53,6,3304.22,11406,62,2019-03-23,Node 53,Node 6
0,30,3032.9,9,14,2019-03-24,Node 0,Node 30
48,10,2163.7,970,78,2019-03-25,Node 48,Node 10
57,73,9651.36,1715,77,2019-03-26,Node 57,Node 73
88,22,1363.25,4045,39,2019-03-27,Node 88,Node 22
81,57,6125.91,2185,98,2019-03-28,Node 81,Node 57
33,89,4659.44,3767,29,2019-03-29,Node 33,Node 89
25,17,7248.23,9862,59,2019-03-30,Node 25,Node 17
22,40,8803.26,4979,19,2019-03-31,Node 22,Node 40
45,24,6583.3,313,61,2019-04-01,Node 45,Node 24
43,69,431.44,1169,63,2019-04-02,Node 43,Node 69
53,34,8967.61,1596,99,2019-04-03,Node 53,Node 34
40,46,837.02,7654,94,2019-04-04,Node 40,Node 46
1,53,1144.7,8087,64,2019-04-05,Node 1,Node 53
11,99,5273.5,0,80,2019-04-06,Node 11,Node 99
61,93,4621.19,878,23,2019-04-07,Node 61,Node 93
78,75,1059.65,13773,76,2019-04-08,Node 78,Node 75
22,38,4405.24,2795,90,2019-04-09,Node 22,Node 38
0,86,6561.43,1313,70,2019-04-10,Node 0,Node 86
25,35,5015.29,3137,20,2019-04-11,Node 25,Node 35
19,55,2164.14,7801,64,2019-04-12,Node 19,Node 55
66,53,1932.96,4439,99,2019-04-13,Node 66,Node 53
74,50,14.74,944,84,2019-04-14,Node 74,Node 50
85,27,5040.32,10995,21,2019-04-15,Node 85,Node 27
55,27,5764.57,1038,85,2019-04-16,Node 55,Node 27
63,68,5155.44,1981,76,2019-04-17,Node 63,Node 68
57,88,9359.97,5064,78,2019-04-18,Node 57,Node 88
6,34,5785.49,891,45,2019-04-19,Node 6,Node 34
50,69,6077.58,1583,8,2019-04-20,Node 50,Node 69
12,59,8730.83,137,65,2019-04-21,Node 12,Node 59
26,59,4293.91,3820,23,2019-04-22,Node 26,Node 59
21,93,2757.42,4148,11,2019-04-23,Node 21,Node 93
14,23,1661.18,1325,29,2019-04-24,Node 14,Node 23
57,10,9695.07,4048,98,2019-04-25,Node 57,Node 10
32,66,7381.62,4842,75,2019-04-26,Node 32,Node 66
61,75,3734.52,3724,56,2019-04-27,Node 61,Node 75
62,72,4944.65,2682,28,2019-04-28,Node 62,Node 72
36,43,3398.09,5319,75,2019-04-29,Node 36,Node 43
15,8,9511.86,5063,82,2019-04-30,Node 15,Node 8
15,51,8981.02,8384,85,2019-05-01,Node 15,Node 51
9,46,1435.38,1368,92,2019-05-02,Node 9,Node 46
5,91,20000.0,7100,25,2019-05-03,Node 5,Node 91
70,94,20000.0,440,35,2019-05-04,Node 70,Node 94
78,9,20000.0,557,99,2019-05-05,Node 78,Node 9
24,74,20000.0,1685,37,2019-05-06,Node 24,Node 74
27,66,20000.0,6329,18,2019-05-07,Node 27,Node 66
71,36,20000.0,8384,84,2019-05-08,Node 71,Node 36
59,42,20000.0,2573,12,2019-05-09,Node 59,Node 42
85,24,20000.0,6024,35,2019-05-10,Node 85,Node 24
6,83,20000.0,90,27,2019-05-11,Node 6,Node 83
55,79,20000.0,2245,12,2019-05-12,Node 55,Node 79
17,84,20000.0,5930,90,2019-05-13,Node 17,Node 84
60,25,20000.0,1225,75,2019-05-14,Node 60,Node 25
36,74,20000.0,4196,3,2019-05-15,Node 36,Node 74
40,3,20000.0,2886,91,2018-01-01,Node 40,Node 3
36,63,20000.0,6139,75,2018-01-02,Node 36,Node 63
19,10,20000.0,9009,51,2018-01-03,Node 19,Node 10
29,50,20000.0,3798,32,2018-01-04,Node 29,Node 50
19,89,20000.0,3892,93,2018-01-05,Node 19,Node 89
20,80,20000.0,3067,33,2018-01-06,Node 20,Node 80
9,99,20000.0,7473,18,2018-01-08,Node 9,Node 99
99,56,20000.0,3551,95,2018-01-09,Node 99,Node 56
84,75,20000.0,3613,27,2018-01-10,Node 84,Node 75
49,31,20000.0,2823,16,2018-01-11,Node 49,Node 31
42,29,20000.0,250,9,2018-01-12,Node 42,Node 29
43,3,20000.0,938,50,2018-01-13,Node 43,Node 3
91,13,20000.0,705,25,2018-01-14,Node 91,Node 13
22,64,20000.0,782,61,2018-01-15,Node 22,Node 64
66,74,20000.0,993,21,2018-01-16,Node 66,Node 74
27,41,20000.0,2338,77,2018-01-17,Node 27,Node 41
59,79,20000.0,5336,75,2018-01-18,Node 59,Node 79
71,43,20000.0,1506,88,2018-01-19,Node 71,Node 43
25,46,20000.0,2349,24,2018-01-20,Node 25,Node 46
71,63,20000.0,292,74,2018-01-21,Node 71,Node 63
80,7,20000.0,2543,35,2018-01-22,Node 80,Node 7
64,38,20000.0,7883,86,2018-01-23,Node 64,Node 38
3,14,20000.0,152,60,2018-01-24,Node 3,Node 14
65,43,20000.0,5541,22,2018-01-25,Node 65,Node 43
22,29,20000.0,134,92,2018-01-26,Node 22,Node 29
44,95,20000.0,3502,36,2018-01-27,Node 44,Node 95
82,44,20000.0,396,20,2018-01-28,Node 82,Node 44
87,33,20000.0,4639,0,2018-01-29,Node 87,Node 33
68,40,20000.0,7144,88,2018-01-30,Node 68,Node 40
67,46,20000.0,2352,75,2018-01-31,Node 67,Node 46
1,75,20000.0,1364,47,2018-02-01,Node 1,Node 75
35,14,20000.0,1052,38,2018-02-02,Node 35,Node 14
78,83,20000.0,315,28,2018-02-03,Node 78,Node 83
41,48,20000.0,6789,43,2018-02-04,Node 41,Node 48
9,36,20000.0,8054,14,2018-02-05,Node 9,Node 36
64,70,20000.0,0,6,2018-02-06,Node 64,Node 70
12,56,20000.0,0,81,2018-02-07,Node 12,Node 56
88,69,20000.0,0,1,2018-02-08,Node 88,Node 69
53,76,20000.0,947,50,2018-02-09,Node 53,Node 76
79,76,20000.0,48,64,2018-02-10,Node 79,Node 76
70,44,20000.0,6555,79,2018-02-11,Node 70,Node 44
68,58,20000.0,1605,55,2018-02-12,Node 68,Node 58
17,52,20000.0,4733,20,2018-02-13,Node 17,Node 52
67,84,20000.0,767,46,2018-02-14,Node 67,Node 84
1,49,20000.0,2987,42,2018-02-15,Node 1,Node 49
4,37,20000.0,24,71,2018-02-16,Node 4,Node 37
73,94,20000.0,3741,73,2018-02-17,Node 73,Node 94
16,23,20000.0,3874,53,2018-02-18,Node 16,Node 23
17,94,20000.0,2236,28,2018-02-19,Node 17,Node 94
10,53,20000.0,6062,29,2018-02-20,Node 10,Node 53
84,90,20000.0,1289,54,2018-02-21,Node 84,Node 90
72,74,20000.0,10188,33,2018-02-22,Node 72,Node 74
45,74,20000.0,0,75,2018-02-23,Node 45,Node 74
65,63,20000.0,450,82,2018-02-24,Node 65,Node 63
31,35,20000.0,2349,28,2018-02-25,Node 31,Node 35
6,29,20000.0,3784,26,2018-02-26,Node 6,Node 29
14,25,20000.0,2181,4,2018-02-27,Node 14,Node 25
4,31,20000.0,677,37,2018-02-28,Node 4,Node 31
97,33,20000.0,2500,94,2018-03-01,Node 97,Node 33
72,35,20000.0,7983,95,2018-03-02,Node 72,Node 35
82,92,20000.0,756,31,2018-03-03,Node 82,Node 92
46,51,20000.0,9494,48,2018-03-04,Node 46,Node 51
25,14,20000.0,1356,61,2018-03-05,Node 25,Node 14
67,15,20000.0,2684,46,2018-03-06,Node 67,Node 15
82,81,20000.0,3282,46,2018-03-07,Node 82,Node 81
22,32,20000.0,4719,94,2018-03-08,Node 22,Node 32
12,24,20000.0,2649,80,2018-03-09,Node 12,Node 24
47,65,20000.0,3960,30,2018-03-10,Node 47,Node 65
97,14,20000.0,3361,10,2018-03-11,Node 97,Node 14
41,68,20000.0,6655,4,2018-03-12,Node 41,Node 68
98,73,20000.0,7079,54,2018-03-13,Node 98,Node 73
80,46,20000.0,3093,3,2018-03-14,Node 80,Node 46
74,15,20000.0,7629,68,2018-03-15,Node 74,Node 15
73,20,20000.0,5345,19,2018-03-16,Node 73,Node 20
91,72,20000.0,1568,71,2018-03-17,Node 91,Node 72
93,11,20000.0,5697,94,2018-03-18,Node 93,Node 11
9,5,20000.0,7232,42,2018-03-19,Node 9,Node 5
6,79,20000.0,3028,82,2018-03-20,Node 6,Node 79
62,70,20000.0,3437,3,2018-03-21,Node 62,Node 70
43,63,20000.0,7084,78,2018-03-22,Node 43,Node 63
59,70,20000.0,2403,36,2018-03-23,Node 59,Node 70
27,10,20000.0,3228,63,2018-03-24,Node 27,Node 10
59,84,20000.0,103,65,2018-03-25,Node 59,Node 84
78,76,20000.0,949,63,2018-03-26,Node 78,Node 76
75,72,20000.0,0,59,2018-03-27,Node 75,Node 72
21,57,20000.0,0,71,2018-03-28,Node 21,Node 57
44,61,20000.0,1799,88,2018-03-29,Node 44,Node 61
82,39,20000.0,635,22,2018-03-30,Node 82,Node 39
47,18,20000.0,6177,11,2018-03-31,Node 47,Node 18
67,11,20000.0,0,1,2018-04-01,Node 67,Node 11
43,27,20000.0,2212,76,2018-04-02,Node 43,Node 27
52,53,20000.0,3275,27,2018-04-03,Node 52,Node 53
97,12,20000.0,1164,70,2018-04-04,Node 97,Node 12
9,44,20000.0,491,8,2018-04-05,Node 9,Node 44
18,73,20000.0,32,24,2018-04-06,Node 18,Node 73
66,31,20000.0,1459,21,2018-04-07,Node 66,Node 31
89,24,20000.0,158,50,2018-04-08,Node 89,Node 24
99,25,20000.0,601,38,2018-04-09,Node 99,Node 25
85,23,20000.0,2981,59,2018-04-10,Node 85,Node 23
80,12,20000.0,90,65,2018-04-11,Node 80,Node 12
34,33,20000.0,9407,41,2018-04-12,Node 34,Node 33
59,62,20000.0,6434,53,2018-04-13,Node 59,Node 62
57,66,20000.0,3424,64,2018-04-14,Node 57,Node 66
52,82,20000.0,1506,46,2018-04-15,Node 52,Node 82
67,56,20000.0,5213,90,2018-04-16,Node 67,Node 56
75,38,20000.0,62,92,2018-04-17,Node 75,Node 38
61,63,20000.0,7820,17,2018-04-18,Node 61,Node 63
13,36,20000.0,890,67,2018-04-19,Node 13,Node 36
62,19,20000.0,1545,19,2018-04-20,Node 62,Node 19
72,59,20000.0,1052,1,2018-04-21,Node 72,Node 59
57,39,20000.0,266,12,2018-04-22,Node 57,Node 39
47,26,20000.0,1482,66,2018-04-23,Node 47,Node 26
62,13,20000.0,1115,54,2018-04-24,Node 62,Node 13
3,72,20000.0,0,24,2018-04-25,Node 3,Node 72
6,50,20000.0,3631,44,2018-04-26,Node 6,Node 50
49,40,20000.0,984,34,2018-04-27,Node 49,Node 40
11,10,20000.0,2174,17,2018-04-28,Node 11,Node 10
28,59,20000.0,6131,32,2018-04-29,Node 28,Node 59
34,74,20000.0,4835,0,2018-04-30,Node 34,Node 74
54,57,20000.0,6926,78,2018-05-01,Node 54,Node 57
73,37,20000.0,1451,31,2018-05-02,Node 73,Node 37
39,5,20000.0,960,42,2018-05-03,Node 39,Node 5
95,42,20000.0,1050,28,2018-05-04,Node 95,Node 42
99,4,20000.0,0,51,2018-05-05,Node 99,Node 4
35,82,20000.0,9642,84,2018-05-06,Node 35,Node 82
16,80,20000.0,9867,91,2018-05-07,Node 16,Node 80
58,6,20000.0,746,87,2018-05-08,Node 58,Node 6
83,29,20000.0,171,33,2018-05-09,Node 83,Node 29
73,84,20000.0,4802,33,2018-05-10,Node 73,Node 84
80,26,20000.0,8714,29,2018-05-11,Node 80,Node 26
51,38,20000.0,12687,89,2018-05-12,Node 51,Node 38
18,8,20000.0,9675,43,2018-05-13,Node 18,Node 8
27,54,20000.0,5642,10,2018-05-14,Node 27,Node 54
56,42,20000.0,8086,99,2018-05-15,Node 56,Node 42
33,43,20000.0,2482,35,2018-05-16,Node 33,Node 43
94,48,20000.0,1616,94,2018-05-17,Node 94,Node 48
12,21,20000.0,4622,72,2018-05-18,Node 12,Node 21
14,90,20000.0,1654,17,2018-05-19,Node 14,Node 90
61,55,20000.0,3384,63,2018-05-20,Node 61,Node 55
23,96,20000.0,2617,82,2018-05-21,Node 23,Node 96
72,86,20000.0,6245,64,2018-05-22,Node 72,Node 86
57,1,20000.0,3278,32,2018-05-23,Node 57,Node 1
86,94,20000.0,356,66,2018-05-24,Node 86,Node 94
95,57,20000.0,3682,22,2018-05-25,Node 95,Node 57
39,72,20000.0,1144,33,2018-05-26,Node 39,Node 72
25,14,20000.0,4359,80,2018-05-27,Node 25,Node 14
83,9,20000.0,1821,4,2018-05-28,Node 83,Node 9
66,96,20000.0,1315,74,2018-05-29,Node 66,Node 96
6,53,20000.0,3074,14,2018-05-30,Node 6,Node 53
7,50,20000.0,3615,99,2018-05-31,Node 7,Node 50
61,25,20000.0,462,35,2018-06-01,Node 61,Node 25
25,80,20000.0,2016,87,2018-06-02,Node 25,Node 80
30,17,20000.0,1730,39,2018-06-03,Node 30,Node 17
85,92,20000.0,850,94,2018-06-04,Node 85,Node 92
27,66,20000.0,1381,13,2018-06-05,Node 27,Node 66
40,44,20000.0,1553,64,2018-06-06,Node 40,Node 44
82,34,20000.0,275,39,2018-06-07,Node 82,Node 34
64,75,20000.0,603,64,2018-06-08,Node 64,Node 75
87,82,20000.0,3323,6,2018-06-09,Node 87,Node 82
17,28,20000.0,1684,42,2018-06-10,Node 17,Node 28
9,50,20000.0,1278,66,2018-06-11,Node 9,Node 50
29,50,20000.0,9915,69,2018-06-12,Node 29,Node 50
22,24,20000.0,1827,30,2018-06-13,Node 22,Node 24
71,62,20000.0,949,70,2018-06-14,Node 71,Node 62
30,31,20000.0,4044,9,2018-06-15,Node 30,Node 31
24,61,20000.0,6264,45,2018-06-16,Node 24,Node 61
32,82,20000.0,2511,83,2018-06-17,Node 32,Node 82
33,31,20000.0,1358,41,2018-06-18,Node 33,Node 31
18,59,20000.0,284,83,2018-06-19,Node 18,Node 59
95,69,20000.0,477,95,2018-06-20,Node 95,Node 69
36,40,20000.0,6207,66,2018-06-21,Node 36,Node 40
70,36,20000.0,783,59,2018-06-22,Node 70,Node 36
63,8,20000.0,236,15,2018-06-23,Node 63,Node 8
85,57,20000.0,4404,16,2018-06-24,Node 85,Node 57
82,41,20000.0,2682,22,2018-06-25,Node 82,Node 41
99,57,20000.0,4779,33,2018-06-26,Node 99,Node 57
58,23,20000.0,3147,9,2018-06-27,Node 58,Node 23
23,83,20000.0,5404,25,2018-06-28,Node 23,Node 83
40,16,20000.0,8602,5,2018-06-29,Node 40,Node 16
96,42,20000.0,6562,1,2018-06-30,Node 96,Node 42
69,48,20000.0,677,35,2018-07-01,Node 69,Node 48
26,15,20000.0,6506,82,2018-07-02,Node 26,Node 15
76,36,20000.0,6344,57,2018-07-03,Node 76,Node 36
57,88,20000.0,3756,22,2018-07-04,Node 57,Node 88
13,41,20000.0,12167,97,2018-07-05,Node 13,Node 41
84,45,20000.0,10688,76,2018-07-06,Node 84,Node 45
80,1,20000.0,21,22,2018-07-07,Node 80,Node 1
61,68,20000.0,5570,95,2018-07-08,Node 61,Node 68
22,47,20000.0,1547,36,2018-07-09,Node 22,Node 47
36,9,20000.0,2343,17,2018-07-10,Node 36,Node 9
4,40,20000.0,1550,19,2018-07-11,Node 4,Node 40
4,32,20000.0,3981,69,2018-07-12,Node 4,Node 32
94,88,20000.0,0,29,2018-07-13,Node 94,Node 88
15,1,20000.0,25,46,2018-07-14,Node 15,Node 1
38,22,20000.0,9713,17,2018-07-15,Node 38,Node 22
78,51,20000.0,725,11,2018-07-16,Node 78,Node 51
28,57,20000.0,1476,85,2018-07-17,Node 28,Node 57
63,29,20000.0,557,89,2018-07-18,Node 63,Node 29
2,91,20000.0,2704,6,2018-07-19,Node 2,Node 91
60,57,20000.0,6745,34,2018-07-20,Node 60,Node 57
95,81,20000.0,0,97,2018-07-21,Node 95,Node 81
1,36,20000.0,3118,85,2018-07-22,Node 1,Node 36
54,9,20000.0,4630,7,2018-07-23,Node 54,Node 9
14,51,20000.0,432,72,2018-07-24,Node 14,Node 51
84,69,20000.0,9636,51,2018-07-25,Node 84,Node 69
98,95,20000.0,88,13,2018-07-26,Node 98,Node 95
73,51,20000.0,7834,61,2018-07-27,Node 73,Node 51
79,5,20000.0,4942,36,2018-07-28,Node 79,Node 5
38,34,20000.0,1896,46,2018-07-29,Node 38,Node 34
57,87,20000.0,6593,57,2018-07-30,Node 57,Node 87
88,6,20000.0,213,32,2018-07-31,Node 88,Node 6
24,77,20000.0,1020,89,2018-08-01,Node 24,Node 77
21,38,20000.0,499,67,2018-08-02,Node 21,Node 38
53,83,20000.0,6977,76,2018-08-03,Node 53,Node 83
26,8,20000.0,2465,69,2018-08-04,Node 26,Node 8
31,85,20000.0,13328,95,2018-08-05,Node 31,Node 85
99,85,20000.0,4020,56,2018-08-06,Node 99,Node 85
26,52,20000.0,5019,98,2018-08-07,Node 26,Node 52
0,83,20000.0,2688,77,2018-08-08,Node 0,Node 83
5,31,20000.0,651,5,2018-08-09,Node 5,Node 31
92,64,20000.0,3464,81,2018-08-10,Node 92,Node 64
2,43,20000.0,0,93,2018-08-11,Node 2,Node 43
17,86,20000.0,9425,28,2018-08-12,Node 17,Node 86
40,99,20000.0,8195,13,2018-08-13,Node 40,Node 99
60,27,20000.0,8356,52,2018-08-14,Node 60,Node 27
21,70,20000.0,1562,27,2018-08-15,Node 21,Node 70
90,6,20000.0,3546,85,2018-08-16,Node 90,Node 6
12,38,20000.0,2600,22,2018-08-17,Node 12,Node 38
26,33,20000.0,7835,65,2018-08-18,Node 26,Node 33
88,72,20000.0,4184,81,2018-08-19,Node 88,Node 72
98,95,20000.0,1592,21,2018-08-20,Node 98,Node 95
54,2,20000.0,9519,40,2018-08-21,Node 54,Node 2
36,69,20000.0,3824,92,2018-08-22,Node 36,Node 69
30,26,20000.0,72,96,2018-08-23,Node 30,Node 26
93,62,20000.0,3,63,2018-08-24,Node 93,Node 62
5,85,20000.0,3481,91,2018-08-25,Node 5,Node 85
61,75,20000.0,3860,29,2018-08-26,Node 61,Node 75
87,17,20000.0,3030,11,2018-08-27,Node 87,Node 17
69,77,20000.0,2299,50,2018-08-28,Node 69,Node 77
41,45,20000.0,3071,94,2018-08-29,Node 41,Node 45
70,44,20000.0,2439,12,2018-08-30,Node 70,Node 44
62,14,20000.0,1322,10,2018-08-31,Node 62,Node 14
87,61,20000.0,191,96,2018-09-01,Node 87,Node 61
97,48,20000.0,974,49,2018-09-02,Node 97,Node 48
90,59,20000.0,1359,2,2018-09-03,Node 90,Node 59
50,29,20000.0,6139,87,2018-09-04,Node 50,Node 29
13,56,20000.0,0,58,2018-09-05,Node 13,Node 56
86,26,20000.0,0,81,2018-09-06,Node 86,Node 26
48,62,20000.0,64,63,2018-09-07,Node 48,Node 62
98,28,20000.0,0,60,2018-09-08,Node 98,Node 28
22,70,20000.0,2721,11,2018-09-09,Node 22,Node 70
14,19,20000.0,0,64,2018-09-10,Node 14,Node 19
82,64,20000.0,1001,64,2018-09-11,Node 82,Node 64
19,56,20000.0,1416,37,2018-09-12,Node 19,Node 56
6,65,20000.0,426,38,2018-09-13,Node 6,Node 65
86,14,20000.0,2840,16,2018-09-14,Node 86,Node 14
24,14,20000.0,730,2,2018-09-15,Node 24,Node 14
57,75,20000.0,696,93,2018-09-16,Node 57,Node 75
20,2,20000.0,5294,26,2018-09-17,Node 20,Node 2
62,85,20000.0,602,78,2018-09-18,Node 62,Node 85
59,54,20000.0,4438,92,2018-09-19,Node 59,Node 54
86,8,20000.0,585,59,2018-09-20,Node 86,Node 8
71,72,20000.0,2,63,2018-09-21,Node 71,Node 72
16,28,20000.0,7581,49,2018-09-22,Node 16,Node 28
86,43,20000.0,4382,79,2018-09-23,Node 86,Node 43
11,61,20000.0,2486,4,2018-09-24,Node 11,Node 61
98,95,20000.0,2214,96,2018-09-25,Node 98,Node 95
67,40,20000.0,788,77,2018-09-26,Node 67,Node 40
47,94,20000.0,275,5,2018-09-27,Node 47,Node 94
66,22,20000.0,0,97,2018-09-28,Node 66,Node 22
9,10,20000.0,760,62,2018-09-29,Node 9,Node 10
53,17,20000.0,819,23,2018-09-30,Node 53,Node 17
95,17,20000.0,2707,76,2018-10-01,Node 95,Node 17
32,60,20000.0,2520,3,2018-10-02,Node 32,Node 60
24,85,20000.0,5673,92,2018-10-03,Node 24,Node 85
84,94,20000.0,6286,85,2018-10-04,Node 84,Node 94
21,92,20000.0,1982,23,2018-10-05,Node 21,Node 92
86,90,20000.0,2625,52,2018-10-06,Node 86,Node 90
74,48,20000.0,10791,11,2018-10-07,Node 74,Node 48
33,74,20000.0,1180,53,2018-10-08,Node 33,Node 74
28,75,20000.0,8279,40,2018-10-09,Node 28,Node 75
46,10,20000.0,2408,56,2018-10-10,Node 46,Node 10
77,63,20000.0,3945,43,2018-10-11,Node 77,Node 63
75,92,20000.0,2769,51,2018-10-12,Node 75,Node 92
17,69,20000.0,2302,57,2018-10-13,Node 17,Node 69
73,66,20000.0,8410,68,2018-10-14,Node 73,Node 66
22,45,20000.0,1056,66,2018-10-15,Node 22,Node 45
21,67,20000.0,210,79,2018-10-16,Node 21,Node 67
53,88,20000.0,7680,60,2018-10-17,Node 53,Node 88
19,67,20000.0,0,25,2018-10-18,Node 19,Node 67
85,5,20000.0,1064,54,2018-10-19,Node 85,Node 5
84,22,20000.0,294,42,2018-10-20,Node 84,Node 22
36,67,20000.0,357,63,2018-10-21,Node 36,Node 67
55,49,20000.0,5829,85,2018-10-22,Node 55,Node 49
28,24,20000.0,4241,33,2018-10-23,Node 28,Node 24
47,37,20000.0,2246,41,2018-10-24,Node 47,Node 37
63,92,20000.0,4035,56,2018-10-25,Node 63,Node 92
18,51,20000.0,3645,2,2018-10-26,Node 18,Node 51
20,77,20000.0,1886,55,2018-10-27,Node 20,Node 77
69,40,20000.0,8826,87,2018-10-28,Node 69,Node 40
90,16,20000.0,3084,51,2018-10-29,Node 90,Node 16
56,55,20000.0,3685,41,2018-10-30,Node 56,Node 55
9,68,20000.0,0,82,2018-10-31,Node 9,Node 68
28,61,20000.0,1061,10,2018-11-01,Node 28,Node 61
97,78,20000.0,12422,67,2018-11-02,Node 97,Node 78
25,88,20000.0,302,4,2018-11-03,Node 25,Node 88
1,98,20000.0,2643,93,2018-11-04,Node 1,Node 98
56,7,20000.0,981,35,2018-11-05,Node 56,Node 7
24,14,20000.0,5277,26,2018-11-06,Node 24,Node 14
1,2,20000.0,793,16,2018-11-07,Node 1,Node 2
98,58,20000.0,8442,24,2018-11-08,Node 98,Node 58
53,46,20000.0,5069,43,2018-11-09,Node 53,Node 46
99,55,20000.0,1942,25,2018-11-10,Node 99,Node 55
78,1,20000.0,4122,71,2018-11-11,Node 78,Node 1
39,37,20000.0,4432,92,2018-11-12,Node 39,Node 37
87,66,20000.0,5710,99,2018-11-13,Node 87,Node 66
66,22,20000.0,21,58,2018-11-14,Node 66,Node 22
58,63,20000.0,0,44,2018-11-15,Node 58,Node 63
54,84,20000.0,0,45,2018-11-16,Node 54,Node 84
70,14,20000.0,6729,43,2018-11-17,Node 70,Node 14
51,59,20000.0,7159,67,2018-11-18,Node 51,Node 59
73,55,20000.0,2690,67,2018-11-19,Node 73,Node 55
9,18,20000.0,4866,21,2018-11-20,Node 9,Node 18
50,72,20000.0,0,89,2018-11-21,Node 50,Node 72
42,78,20000.0,10008,25,2018-11-22,Node 42,Node 78
2,58,20000.0,9044,77,2018-11-23,Node 2,Node 58
19,96,20000.0,1948,76,2018-11-24,Node 19,Node 96
15,57,20000.0,1133,17,2018-11-25,Node 15,Node 57
71,23,20000.0,4230,18,2018-11-26,Node 71,Node 23
58,11,20000.0,117,59,2018-11-27,Node 58,Node 11
9,7,20000.0,295,66,2018-11-28,Node 9,Node 7
55,39,20000.0,762,60,2018-11-29,Node 55,Node 39
91,22,20000.0,1826,12,2018-11-30,Node 91,Node 22
7,20,20000.0,2795,10,2018-12-01,Node 7,Node 20
49,50,20000.0,0,91,2018-12-02,Node 49,Node 50
66,54,20000.0,6988,7,2018-12-03,Node 66,Node 54
31,75,20000.0,12027,38,2018-12-04,Node 31,Node 75
65,68,20000.0,2380,18,2018-12-05,Node 65,Node 68
69,37,20000.0,0,51,2018-12-06,Node 69,Node 37
30,9,20000.0,11947,24,2018-12-07,Node 30,Node 9
1,28,20000.0,7177,59,2018-12-08,Node 1,Node 28
58,50,20000.0,3349,45,2018-12-09,Node 58,Node 50
24,45,20000.0,3278,5,2018-12-10,Node 24,Node 45
23,13,20000.0,2064,68,2018-12-11,Node 23,Node 13
19,56,20000.0,243,0,2018-12-12,Node 19,Node 56
77,9,20000.0,1665,15,2018-12-13,Node 77,Node 9
52,41,20000.0,229,5,2018-12-14,Node 52,Node 41
95,83,20000.0,4983,91,2018-12-15,Node 95,Node 83
59,63,20000.0,11838,6,2018-12-16,Node 59,Node 63
43,38,20000.0,7327,83,2018-12-17,Node 43,Node 38
50,21,20000.0,4668,35,2018-12-18,Node 50,Node 21
12,62,20000.0,0,59,2018-12-19,Node 12,Node 62
66,96,20000.0,427,12,2018-12-20,Node 66,Node 96
79,85,20000.0,4789,90,2018-12-21,Node 79,Node 85
76,10,20000.0,6937,91,2018-12-22,Node 76,Node 10
48,5,20000.0,635,19,2018-12-23,Node 48,Node 5
65,48,20000.0,3446,58,2018-12-24,Node 65,Node 48
71,9,20000.0,1593,28,2018-12-25,Node 71,Node 9
68,62,20000.0,631,36,2018-12-26,Node 68,Node 62
82,7,20000.0,3431,10,2018-12-27,Node 82,Node 7
49,94,20000.0,9747,95,2018-12-28,Node 49,Node 94
96,22,20000.0,2465,28,2018-12-29,Node 96,Node 22
26,45,20000.0,6028,35,2018-12-30,Node 26,Node 45
